"Plot Title: IAH-5/20/21"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20895964, SEN S/N: 20895964)","Intensity, lum/ft² (LGR S/N: 20895964, SEN S/N: 20895964)","Coupler Attached (LGR S/N: 20895964)","Host Connected (LGR S/N: 20895964)","Stopped (LGR S/N: 20895964)","End Of File (LGR S/N: 20895964)"
6224,07/24/21 07:45:00 AM,13.173,176.0,,,,
6225,07/24/21 08:00:00 AM,13.173,176.0,,,,
6226,07/24/21 08:15:00 AM,13.269,104.0,,,,
6227,07/24/21 08:30:00 AM,13.269,99.0,,,,
6228,07/24/21 08:45:00 AM,13.269,116.0,,,,
6229,07/24/21 09:00:00 AM,13.269,128.0,,,,
6230,07/24/21 09:15:00 AM,13.269,128.0,,,,
6231,07/24/21 09:30:00 AM,13.269,144.0,,,,
6232,07/24/21 09:45:00 AM,13.269,160.0,,,,
6233,07/24/21 10:00:00 AM,13.365,176.0,,,,
6234,07/24/21 10:15:00 AM,13.269,192.0,,,,
6235,07/24/21 10:30:00 AM,13.269,216.0,,,,
6236,07/24/21 10:45:00 AM,13.269,240.0,,,,
6237,07/24/21 11:00:00 AM,13.269,216.0,,,,
6238,07/24/21 11:15:00 AM,13.269,256.0,,,,
6239,07/24/21 11:30:00 AM,13.269,304.0,,,,
6240,07/24/21 11:45:00 AM,13.269,336.0,,,,
6241,07/24/21 12:00:00 PM,13.365,272.0,,,,
6242,07/24/21 12:15:00 PM,13.461,400.0,,,,
6243,07/24/21 12:30:00 PM,13.461,416.0,,,,
6244,07/24/21 12:45:00 PM,13.558,448.0,,,,
6245,07/24/21 01:00:00 PM,13.558,480.0,,,,
6246,07/24/21 01:15:00 PM,13.558,512.0,,,,
6247,07/24/21 01:30:00 PM,13.558,576.0,,,,
6248,07/24/21 01:45:00 PM,13.558,608.0,,,,
6249,07/24/21 02:00:00 PM,13.558,672.0,,,,
6250,07/24/21 02:15:00 PM,13.654,704.0,,,,
6251,07/24/21 02:30:00 PM,13.654,672.0,,,,
6252,07/24/21 02:45:00 PM,13.558,768.0,,,,
6253,07/24/21 03:00:00 PM,13.558,768.0,,,,
6254,07/24/21 03:15:00 PM,13.558,768.0,,,,
6255,07/24/21 03:30:00 PM,13.654,768.0,,,,
6256,07/24/21 03:45:00 PM,13.846,800.0,,,,
6257,07/24/21 04:00:00 PM,13.942,768.0,,,,
6258,07/24/21 04:15:00 PM,13.750,448.0,,,,
6259,07/24/21 04:30:00 PM,13.654,704.0,,,,
6260,07/24/21 04:45:00 PM,13.558,608.0,,,,
6261,07/24/21 05:00:00 PM,13.461,576.0,,,,
6262,07/24/21 05:15:00 PM,13.269,496.0,,,,
6263,07/24/21 05:30:00 PM,13.173,464.0,,,,
6264,07/24/21 05:45:00 PM,13.173,384.0,,,,
6265,07/24/21 06:00:00 PM,13.173,272.0,,,,
6266,07/24/21 06:15:00 PM,13.076,117.0,,,,
6267,07/24/21 06:30:00 PM,13.076,184.0,,,,
6268,07/24/21 06:45:00 PM,13.173,136.0,,,,
6269,07/24/21 07:00:00 PM,13.365,104.0,,,,
6270,07/24/21 07:15:00 PM,13.461,57.0,,,,
6271,07/24/21 07:30:00 PM,13.461,35.0,,,,
6272,07/24/21 07:45:00 PM,13.365,15.0,,,,
6273,07/24/21 08:00:00 PM,13.365,3.0,,,,
6274,07/24/21 08:15:00 PM,13.365,0.0,,,,
6275,07/24/21 08:30:00 PM,13.461,0.0,,,,
6276,07/24/21 08:45:00 PM,13.558,0.0,,,,
6277,07/24/21 09:00:00 PM,13.654,0.0,,,,
6278,07/24/21 09:15:00 PM,13.654,0.0,,,,
6279,07/24/21 09:30:00 PM,13.558,0.0,,,,
6280,07/24/21 09:45:00 PM,13.558,0.0,,,,
6281,07/24/21 10:00:00 PM,13.558,0.0,,,,
6282,07/24/21 10:15:00 PM,13.558,0.0,,,,
6283,07/24/21 10:30:00 PM,13.269,0.0,,,,
6284,07/24/21 10:45:00 PM,12.980,0.0,,,,
6285,07/24/21 11:00:00 PM,12.883,0.0,,,,
6286,07/24/21 11:15:00 PM,12.980,0.0,,,,
6287,07/24/21 11:30:00 PM,12.980,0.0,,,,
6288,07/24/21 11:45:00 PM,12.787,0.0,,,,
6289,07/25/21 12:00:00 AM,12.594,0.0,,,,
6290,07/25/21 12:15:00 AM,12.690,0.0,,,,
6291,07/25/21 12:30:00 AM,12.980,0.0,,,,
6292,07/25/21 12:45:00 AM,12.980,0.0,,,,
6293,07/25/21 01:00:00 AM,13.076,0.0,,,,
6294,07/25/21 01:15:00 AM,13.173,0.0,,,,
6295,07/25/21 01:30:00 AM,13.269,0.0,,,,
6296,07/25/21 01:45:00 AM,13.269,0.0,,,,
6297,07/25/21 02:00:00 AM,13.269,0.0,,,,
6298,07/25/21 02:15:00 AM,13.269,0.0,,,,
6299,07/25/21 02:30:00 AM,13.269,0.0,,,,
6300,07/25/21 02:45:00 AM,13.269,0.0,,,,
6301,07/25/21 03:00:00 AM,13.076,0.0,,,,
6302,07/25/21 03:15:00 AM,13.076,0.0,,,,
6303,07/25/21 03:30:00 AM,13.173,0.0,,,,
6304,07/25/21 03:45:00 AM,13.269,0.0,,,,
6305,07/25/21 04:00:00 AM,13.365,0.0,,,,
6306,07/25/21 04:15:00 AM,13.365,0.0,,,,
6307,07/25/21 04:30:00 AM,13.365,0.0,,,,
6308,07/25/21 04:45:00 AM,13.365,0.0,,,,
6309,07/25/21 05:00:00 AM,13.365,0.0,,,,
6310,07/25/21 05:15:00 AM,13.365,2.0,,,,
6311,07/25/21 05:30:00 AM,13.365,8.0,,,,
6312,07/25/21 05:45:00 AM,13.365,22.0,,,,
6313,07/25/21 06:00:00 AM,13.365,32.0,,,,
6314,07/25/21 06:15:00 AM,13.365,44.0,,,,
6315,07/25/21 06:30:00 AM,13.365,63.0,,,,
6316,07/25/21 06:45:00 AM,13.365,91.0,,,,
6317,07/25/21 07:00:00 AM,13.365,82.0,,,,
6318,07/25/21 07:15:00 AM,13.365,74.0,,,,
6319,07/25/21 07:30:00 AM,13.461,120.0,,,,
6320,07/25/21 07:45:00 AM,13.461,208.0,,,,
6321,07/25/21 08:00:00 AM,13.461,192.0,,,,
6322,07/25/21 08:15:00 AM,13.461,152.0,,,,
6323,07/25/21 08:30:00 AM,13.461,216.0,,,,
6324,07/25/21 08:45:00 AM,13.461,184.0,,,,
6325,07/25/21 09:00:00 AM,13.461,176.0,,,,
6326,07/25/21 09:15:00 AM,13.461,168.0,,,,
6327,07/25/21 09:30:00 AM,13.365,200.0,,,,
6328,07/25/21 09:45:00 AM,13.365,272.0,,,,
6329,07/25/21 10:00:00 AM,13.269,152.0,,,,
6330,07/25/21 10:15:00 AM,13.173,81.0,,,,
6331,07/25/21 10:30:00 AM,13.173,144.0,,,,
6332,07/25/21 10:45:00 AM,13.173,84.0,,,,
6333,07/25/21 11:00:00 AM,13.076,122.0,,,,
6334,07/25/21 11:15:00 AM,13.076,74.0,,,,
6335,07/25/21 11:30:00 AM,12.883,62.0,,,,
6336,07/25/21 11:45:00 AM,12.690,101.0,,,,
6337,07/25/21 12:00:00 PM,12.690,36.0,,,,
6338,07/25/21 12:15:00 PM,12.883,37.0,,,,
6339,07/25/21 12:30:00 PM,12.980,51.0,,,,
6340,07/25/21 12:45:00 PM,12.980,79.0,,,,
6341,07/25/21 01:00:00 PM,12.883,50.0,,,,
6342,07/25/21 01:15:00 PM,12.787,50.0,,,,
6343,07/25/21 01:30:00 PM,12.980,70.0,,,,
6344,07/25/21 01:45:00 PM,12.980,52.0,,,,
6345,07/25/21 02:00:00 PM,12.980,42.0,,,,
6346,07/25/21 02:15:00 PM,12.980,39.0,,,,
6347,07/25/21 02:30:00 PM,13.076,38.0,,,,
6348,07/25/21 02:45:00 PM,13.076,34.0,,,,
6349,07/25/21 03:00:00 PM,13.076,37.0,,,,
6350,07/25/21 03:15:00 PM,13.076,44.0,,,,
6351,07/25/21 03:30:00 PM,13.076,35.0,,,,
6352,07/25/21 03:45:00 PM,12.980,62.0,,,,
6353,07/25/21 04:00:00 PM,12.980,51.0,,,,
6354,07/25/21 04:15:00 PM,12.980,45.0,,,,
6355,07/25/21 04:30:00 PM,12.980,37.0,,,,
6356,07/25/21 04:45:00 PM,12.980,40.0,,,,
6357,07/25/21 05:00:00 PM,12.980,45.0,,,,
6358,07/25/21 05:15:00 PM,13.076,34.0,,,,
6359,07/25/21 05:30:00 PM,13.076,32.0,,,,
6360,07/25/21 05:45:00 PM,13.076,24.0,,,,
6361,07/25/21 06:00:00 PM,13.076,37.0,,,,
6362,07/25/21 06:15:00 PM,13.076,16.0,,,,
6363,07/25/21 06:30:00 PM,13.076,29.0,,,,
6364,07/25/21 06:45:00 PM,13.076,11.0,,,,
6365,07/25/21 07:00:00 PM,13.076,12.0,,,,
6366,07/25/21 07:15:00 PM,13.076,16.0,,,,
6367,07/25/21 07:30:00 PM,13.076,13.0,,,,
6368,07/25/21 07:45:00 PM,13.076,4.0,,,,
6369,07/25/21 08:00:00 PM,13.076,2.0,,,,
6370,07/25/21 08:15:00 PM,13.076,0.0,,,,
6371,07/25/21 08:30:00 PM,13.076,0.0,,,,
6372,07/25/21 08:45:00 PM,13.076,0.0,,,,
6373,07/25/21 09:00:00 PM,13.173,0.0,,,,
6374,07/25/21 09:15:00 PM,13.173,0.0,,,,
6375,07/25/21 09:30:00 PM,13.173,0.0,,,,
6376,07/25/21 09:45:00 PM,13.173,0.0,,,,
6377,07/25/21 10:00:00 PM,13.076,0.0,,,,
6378,07/25/21 10:15:00 PM,12.980,0.0,,,,
6379,07/25/21 10:30:00 PM,12.980,0.0,,,,
6380,07/25/21 10:45:00 PM,12.980,0.0,,,,
6381,07/25/21 11:00:00 PM,12.883,0.0,,,,
6382,07/25/21 11:15:00 PM,12.497,0.0,,,,
6383,07/25/21 11:30:00 PM,12.401,0.0,,,,
6384,07/25/21 11:45:00 PM,12.497,0.0,,,,
6385,07/26/21 12:00:00 AM,12.594,0.0,,,,
6386,07/26/21 12:15:00 AM,12.594,0.0,,,,
6387,07/26/21 12:30:00 AM,12.401,0.0,,,,
6388,07/26/21 12:45:00 AM,12.594,0.0,,,,
6389,07/26/21 01:00:00 AM,12.690,0.0,,,,
6390,07/26/21 01:15:00 AM,12.497,0.0,,,,
6391,07/26/21 01:30:00 AM,12.401,0.0,,,,
6392,07/26/21 01:45:00 AM,12.401,0.0,,,,
6393,07/26/21 02:00:00 AM,12.497,0.0,,,,
6394,07/26/21 02:15:00 AM,12.401,0.0,,,,
6395,07/26/21 02:30:00 AM,12.690,0.0,,,,
6396,07/26/21 02:45:00 AM,12.883,0.0,,,,
6397,07/26/21 03:00:00 AM,12.980,0.0,,,,
6398,07/26/21 03:15:00 AM,12.980,0.0,,,,
6399,07/26/21 03:30:00 AM,12.980,0.0,,,,
6400,07/26/21 03:45:00 AM,12.980,0.0,,,,
6401,07/26/21 04:00:00 AM,13.076,0.0,,,,
6402,07/26/21 04:15:00 AM,13.076,0.0,,,,
6403,07/26/21 04:30:00 AM,13.076,0.0,,,,
6404,07/26/21 04:45:00 AM,13.076,0.0,,,,
6405,07/26/21 05:00:00 AM,13.076,0.0,,,,
6406,07/26/21 05:15:00 AM,13.076,0.0,,,,
6407,07/26/21 05:30:00 AM,13.173,3.0,,,,
6408,07/26/21 05:45:00 AM,13.173,8.0,,,,
6409,07/26/21 06:00:00 AM,13.173,15.0,,,,
6410,07/26/21 06:15:00 AM,13.173,27.0,,,,
6411,07/26/21 06:30:00 AM,13.173,25.0,,,,
6412,07/26/21 06:45:00 AM,13.173,35.0,,,,
6413,07/26/21 07:00:00 AM,13.173,38.0,,,,
6414,07/26/21 07:15:00 AM,13.269,84.0,,,,
6415,07/26/21 07:30:00 AM,13.269,108.0,,,,
6416,07/26/21 07:45:00 AM,13.269,160.0,,,,
6417,07/26/21 08:00:00 AM,13.269,216.0,,,,
6418,07/26/21 08:15:00 AM,13.269,208.0,,,,
6419,07/26/21 08:30:00 AM,13.269,216.0,,,,
6420,07/26/21 08:45:00 AM,13.269,304.0,,,,
6421,07/26/21 09:00:00 AM,13.269,216.0,,,,
6422,07/26/21 09:15:00 AM,13.269,352.0,,,,
6423,07/26/21 09:30:00 AM,13.269,304.0,,,,
6424,07/26/21 09:45:00 AM,13.365,248.0,,,,
6425,07/26/21 10:00:00 AM,13.269,304.0,,,,
6426,07/26/21 10:15:00 AM,13.269,320.0,,,,
6427,07/26/21 10:30:00 AM,13.269,272.0,,,,
6428,07/26/21 10:45:00 AM,13.269,288.0,,,,
6429,07/26/21 11:00:00 AM,13.365,368.0,,,,
6430,07/26/21 11:15:00 AM,13.269,240.0,,,,
6431,07/26/21 11:30:00 AM,13.269,224.0,,,,
6432,07/26/21 11:45:00 AM,13.365,256.0,,,,
6433,07/26/21 12:00:00 PM,13.365,304.0,,,,
6434,07/26/21 12:15:00 PM,13.269,272.0,,,,
6435,07/26/21 12:30:00 PM,13.076,288.0,,,,
6436,07/26/21 12:45:00 PM,12.980,352.0,,,,
6437,07/26/21 01:00:00 PM,13.076,336.0,,,,
6438,07/26/21 01:15:00 PM,13.173,336.0,,,,
6439,07/26/21 01:30:00 PM,13.173,336.0,,,,
6440,07/26/21 01:45:00 PM,12.980,336.0,,,,
6441,07/26/21 02:00:00 PM,12.883,304.0,,,,
6442,07/26/21 02:15:00 PM,13.173,288.0,,,,
6443,07/26/21 02:30:00 PM,13.269,288.0,,,,
6444,07/26/21 02:45:00 PM,13.365,320.0,,,,
6445,07/26/21 03:00:00 PM,13.365,320.0,,,,
6446,07/26/21 03:15:00 PM,13.461,288.0,,,,
6447,07/26/21 03:30:00 PM,13.461,216.0,,,,
6448,07/26/21 03:45:00 PM,13.461,248.0,,,,
6449,07/26/21 04:00:00 PM,13.461,248.0,,,,
6450,07/26/21 04:15:00 PM,13.461,232.0,,,,
6451,07/26/21 04:30:00 PM,13.461,224.0,,,,
6452,07/26/21 04:45:00 PM,13.461,200.0,,,,
6453,07/26/21 05:00:00 PM,13.558,176.0,,,,
6454,07/26/21 05:15:00 PM,13.558,160.0,,,,
6455,07/26/21 05:30:00 PM,13.558,144.0,,,,
6456,07/26/21 05:45:00 PM,13.558,136.0,,,,
6457,07/26/21 06:00:00 PM,13.461,118.0,,,,
6458,07/26/21 06:15:00 PM,13.461,99.0,,,,
6459,07/26/21 06:30:00 PM,13.461,84.0,,,,
6460,07/26/21 06:45:00 PM,13.365,61.0,,,,
6461,07/26/21 07:00:00 PM,13.365,46.0,,,,
6462,07/26/21 07:15:00 PM,13.365,34.0,,,,
6463,07/26/21 07:30:00 PM,13.365,22.0,,,,
6464,07/26/21 07:45:00 PM,13.365,11.0,,,,
6465,07/26/21 08:00:00 PM,13.269,3.0,,,,
6466,07/26/21 08:15:00 PM,13.269,0.0,,,,
6467,07/26/21 08:30:00 PM,13.269,0.0,,,,
6468,07/26/21 08:45:00 PM,13.365,0.0,,,,
6469,07/26/21 09:00:00 PM,13.269,0.0,,,,
6470,07/26/21 09:15:00 PM,13.365,0.0,,,,
6471,07/26/21 09:30:00 PM,13.365,0.0,,,,
6472,07/26/21 09:45:00 PM,13.461,0.0,,,,
6473,07/26/21 10:00:00 PM,13.461,0.0,,,,
6474,07/26/21 10:15:00 PM,13.461,0.0,,,,
6475,07/26/21 10:30:00 PM,13.558,0.0,,,,
6476,07/26/21 10:45:00 PM,13.558,0.0,,,,
6477,07/26/21 11:00:00 PM,13.558,0.0,,,,
6478,07/26/21 11:15:00 PM,13.558,0.0,,,,
6479,07/26/21 11:30:00 PM,13.558,0.0,,,,
6480,07/26/21 11:45:00 PM,13.365,0.0,,,,
6481,07/27/21 12:00:00 AM,13.173,0.0,,,,
6482,07/27/21 12:15:00 AM,12.980,0.0,,,,
6483,07/27/21 12:30:00 AM,13.173,0.0,,,,
6484,07/27/21 12:45:00 AM,12.787,0.0,,,,
6485,07/27/21 01:00:00 AM,12.980,0.0,,,,
6486,07/27/21 01:15:00 AM,12.594,0.0,,,,
6487,07/27/21 01:30:00 AM,12.594,0.0,,,,
6488,07/27/21 01:45:00 AM,12.594,0.0,,,,
6489,07/27/21 02:00:00 AM,12.690,0.0,,,,
6490,07/27/21 02:15:00 AM,12.883,0.0,,,,
6491,07/27/21 02:30:00 AM,12.787,0.0,,,,
6492,07/27/21 02:45:00 AM,12.690,0.0,,,,
6493,07/27/21 03:00:00 AM,12.787,0.0,,,,
6494,07/27/21 03:15:00 AM,12.787,0.0,,,,
6495,07/27/21 03:30:00 AM,12.787,0.0,,,,
6496,07/27/21 03:45:00 AM,12.883,0.0,,,,
6497,07/27/21 04:00:00 AM,12.883,0.0,,,,
6498,07/27/21 04:15:00 AM,12.883,0.0,,,,
6499,07/27/21 04:30:00 AM,12.883,0.0,,,,
6500,07/27/21 04:45:00 AM,12.980,0.0,,,,
6501,07/27/21 05:00:00 AM,12.883,0.0,,,,
6502,07/27/21 05:15:00 AM,12.980,0.0,,,,
6503,07/27/21 05:30:00 AM,13.076,4.0,,,,
6504,07/27/21 05:45:00 AM,13.173,12.0,,,,
6505,07/27/21 06:00:00 AM,13.173,21.0,,,,
6506,07/27/21 06:15:00 AM,13.173,32.0,,,,
6507,07/27/21 06:30:00 AM,13.173,43.0,,,,
6508,07/27/21 06:45:00 AM,13.269,54.0,,,,
6509,07/27/21 07:00:00 AM,13.365,68.0,,,,
6510,07/27/21 07:15:00 AM,13.365,82.0,,,,
6511,07/27/21 07:30:00 AM,13.365,98.0,,,,
6512,07/27/21 07:45:00 AM,13.461,115.0,,,,
6513,07/27/21 08:00:00 AM,13.461,128.0,,,,
6514,07/27/21 08:15:00 AM,13.461,144.0,,,,
6515,07/27/21 08:30:00 AM,13.461,160.0,,,,
6516,07/27/21 08:45:00 AM,13.461,184.0,,,,
6517,07/27/21 09:00:00 AM,13.461,208.0,,,,
6518,07/27/21 09:15:00 AM,13.461,216.0,,,,
6519,07/27/21 09:30:00 AM,13.461,224.0,,,,
6520,07/27/21 09:45:00 AM,13.558,224.0,,,,
6521,07/27/21 10:00:00 AM,13.558,256.0,,,,
6522,07/27/21 10:15:00 AM,13.654,272.0,,,,
6523,07/27/21 10:30:00 AM,13.654,272.0,,,,
6524,07/27/21 10:45:00 AM,13.558,256.0,,,,
6525,07/27/21 11:00:00 AM,13.558,216.0,,,,
6526,07/27/21 11:15:00 AM,13.654,320.0,,,,
6527,07/27/21 11:30:00 AM,13.654,384.0,,,,
6528,07/27/21 11:45:00 AM,13.654,352.0,,,,
6529,07/27/21 12:00:00 PM,13.654,384.0,,,,
6530,07/27/21 12:15:00 PM,13.654,384.0,,,,
6531,07/27/21 12:30:00 PM,13.558,368.0,,,,
6532,07/27/21 12:45:00 PM,13.461,288.0,,,,
6533,07/27/21 01:00:00 PM,13.365,384.0,,,,
6534,07/27/21 01:15:00 PM,13.365,400.0,,,,
6535,07/27/21 01:30:00 PM,13.173,416.0,,,,
6536,07/27/21 01:45:00 PM,12.690,400.0,,,,
6537,07/27/21 02:00:00 PM,12.690,432.0,,,,
6538,07/27/21 02:15:00 PM,12.690,352.0,,,,
6539,07/27/21 02:30:00 PM,12.787,432.0,,,,
6540,07/27/21 02:45:00 PM,12.883,464.0,,,,
6541,07/27/21 03:00:00 PM,12.980,464.0,,,,
6542,07/27/21 03:15:00 PM,13.173,448.0,,,,
6543,07/27/21 03:30:00 PM,13.269,432.0,,,,
6544,07/27/21 03:45:00 PM,13.269,400.0,,,,
6545,07/27/21 04:00:00 PM,13.269,384.0,,,,
6546,07/27/21 04:15:00 PM,13.173,384.0,,,,
6547,07/27/21 04:30:00 PM,13.076,336.0,,,,
6548,07/27/21 04:45:00 PM,13.076,336.0,,,,
6549,07/27/21 05:00:00 PM,12.980,304.0,,,,
6550,07/27/21 05:15:00 PM,12.980,336.0,,,,
6551,07/27/21 05:30:00 PM,12.980,272.0,,,,
6552,07/27/21 05:45:00 PM,12.594,240.0,,,,
6553,07/27/21 06:00:00 PM,12.594,136.0,,,,
6554,07/27/21 06:15:00 PM,12.497,122.0,,,,
6555,07/27/21 06:30:00 PM,12.594,81.0,,,,
6556,07/27/21 06:45:00 PM,12.883,70.0,,,,
6557,07/27/21 07:00:00 PM,12.980,45.0,,,,
6558,07/27/21 07:15:00 PM,13.269,20.0,,,,
6559,07/27/21 07:30:00 PM,13.269,11.0,,,,
6560,07/27/21 07:45:00 PM,13.269,4.0,,,,
6561,07/27/21 08:00:00 PM,13.269,0.0,,,,
6562,07/27/21 08:15:00 PM,13.558,0.0,,,,
6563,07/27/21 08:30:00 PM,13.846,0.0,,,,
6564,07/27/21 08:45:00 PM,14.038,0.0,,,,
6565,07/27/21 09:00:00 PM,14.134,0.0,,,,
6566,07/27/21 09:15:00 PM,14.134,0.0,,,,
6567,07/27/21 09:30:00 PM,14.038,0.0,,,,
6568,07/27/21 09:45:00 PM,14.134,0.0,,,,
6569,07/27/21 10:00:00 PM,14.038,0.0,,,,
6570,07/27/21 10:15:00 PM,14.038,0.0,,,,
6571,07/27/21 10:30:00 PM,13.942,0.0,,,,
6572,07/27/21 10:45:00 PM,13.942,0.0,,,,
6573,07/27/21 11:00:00 PM,14.038,0.0,,,,
6574,07/27/21 11:15:00 PM,14.038,0.0,,,,
6575,07/27/21 11:30:00 PM,14.038,0.0,,,,
6576,07/27/21 11:45:00 PM,13.846,0.0,,,,
6577,07/28/21 12:00:00 AM,13.654,0.0,,,,
6578,07/28/21 12:15:00 AM,13.461,0.0,,,,
6579,07/28/21 12:30:00 AM,13.365,0.0,,,,
6580,07/28/21 12:45:00 AM,13.461,0.0,,,,
6581,07/28/21 01:00:00 AM,13.365,0.0,,,,
6582,07/28/21 01:15:00 AM,13.076,0.0,,,,
6583,07/28/21 01:30:00 AM,12.883,0.0,,,,
6584,07/28/21 01:45:00 AM,12.980,0.0,,,,
6585,07/28/21 02:00:00 AM,12.980,0.0,,,,
6586,07/28/21 02:15:00 AM,13.173,0.0,,,,
6587,07/28/21 02:30:00 AM,13.076,0.0,,,,
6588,07/28/21 02:45:00 AM,12.883,0.0,,,,
6589,07/28/21 03:00:00 AM,12.883,0.0,,,,
6590,07/28/21 03:15:00 AM,12.787,0.0,,,,
6591,07/28/21 03:30:00 AM,12.787,0.0,,,,
6592,07/28/21 03:45:00 AM,12.980,0.0,,,,
6593,07/28/21 04:00:00 AM,13.076,0.0,,,,
6594,07/28/21 04:15:00 AM,13.076,0.0,,,,
6595,07/28/21 04:30:00 AM,12.980,0.0,,,,
6596,07/28/21 04:45:00 AM,12.787,0.0,,,,
6597,07/28/21 05:00:00 AM,12.690,0.0,,,,
6598,07/28/21 05:15:00 AM,12.497,0.0,,,,
6599,07/28/21 05:30:00 AM,12.401,4.0,,,,
6600,07/28/21 05:45:00 AM,12.690,10.0,,,,
6601,07/28/21 06:00:00 AM,13.942,15.0,,,,
6602,07/28/21 06:15:00 AM,13.942,29.0,,,,
6603,07/28/21 06:30:00 AM,13.942,44.0,,,,
6604,07/28/21 06:45:00 AM,13.942,37.0,,,,
6605,07/28/21 07:00:00 AM,13.942,72.0,,,,
6606,07/28/21 07:15:00 AM,13.942,75.0,,,,
6607,07/28/21 07:30:00 AM,13.846,72.0,,,,
6608,07/28/21 07:45:00 AM,13.750,92.0,,,,
6609,07/28/21 08:00:00 AM,13.750,152.0,,,,
6610,07/28/21 08:15:00 AM,13.846,136.0,,,,
6611,07/28/21 08:30:00 AM,13.846,168.0,,,,
6612,07/28/21 08:45:00 AM,13.942,216.0,,,,
6613,07/28/21 09:00:00 AM,14.038,168.0,,,,
6614,07/28/21 09:15:00 AM,14.038,200.0,,,,
6615,07/28/21 09:30:00 AM,14.038,272.0,,,,
6616,07/28/21 09:45:00 AM,14.038,576.0,,,,
6617,07/28/21 10:00:00 AM,14.038,320.0,,,,
6618,07/28/21 10:15:00 AM,14.038,288.0,,,,
6619,07/28/21 10:30:00 AM,14.038,432.0,,,,
6620,07/28/21 10:45:00 AM,14.038,320.0,,,,
6621,07/28/21 11:00:00 AM,14.038,400.0,,,,
6622,07/28/21 11:15:00 AM,13.942,240.0,,,,
6623,07/28/21 11:30:00 AM,14.038,432.0,,,,
6624,07/28/21 11:45:00 AM,14.038,480.0,,,,
6625,07/28/21 12:00:00 PM,13.942,432.0,,,,
6626,07/28/21 12:15:00 PM,13.942,496.0,,,,
6627,07/28/21 12:30:00 PM,13.846,576.0,,,,
6628,07/28/21 12:45:00 PM,13.846,512.0,,,,
6629,07/28/21 01:00:00 PM,13.750,672.0,,,,
6630,07/28/21 01:15:00 PM,13.750,512.0,,,,
6631,07/28/21 01:30:00 PM,13.750,384.0,,,,
6632,07/28/21 01:45:00 PM,13.750,608.0,,,,
6633,07/28/21 02:00:00 PM,13.750,608.0,,,,
6634,07/28/21 02:15:00 PM,13.750,608.0,,,,
6635,07/28/21 02:30:00 PM,13.750,576.0,,,,
6636,07/28/21 02:45:00 PM,13.654,608.0,,,,
6637,07/28/21 03:00:00 PM,13.654,512.0,,,,
6638,07/28/21 03:15:00 PM,13.461,512.0,,,,
6639,07/28/21 03:30:00 PM,13.558,512.0,,,,
6640,07/28/21 03:45:00 PM,13.558,496.0,,,,
6641,07/28/21 04:00:00 PM,13.558,480.0,,,,
6642,07/28/21 04:15:00 PM,13.461,448.0,,,,
6643,07/28/21 04:30:00 PM,13.461,416.0,,,,
6644,07/28/21 04:45:00 PM,13.365,384.0,,,,
6645,07/28/21 05:00:00 PM,13.269,352.0,,,,
6646,07/28/21 05:15:00 PM,12.980,336.0,,,,
6647,07/28/21 05:30:00 PM,12.690,121.0,,,,
6648,07/28/21 05:45:00 PM,12.594,108.0,,,,
6649,07/28/21 06:00:00 PM,12.787,99.0,,,,
6650,07/28/21 06:15:00 PM,13.076,84.0,,,,
6651,07/28/21 06:30:00 PM,13.846,72.0,,,,
6652,07/28/21 06:45:00 PM,14.325,60.0,,,,
6653,07/28/21 07:00:00 PM,14.517,46.0,,,,
6654,07/28/21 07:15:00 PM,14.325,34.0,,,,
6655,07/28/21 07:30:00 PM,14.230,21.0,,,,
6656,07/28/21 07:45:00 PM,14.134,12.0,,,,
6657,07/28/21 08:00:00 PM,14.038,3.0,,,,
6658,07/28/21 08:15:00 PM,13.942,0.0,,,,
6659,07/28/21 08:30:00 PM,13.942,0.0,,,,
6660,07/28/21 08:45:00 PM,14.038,0.0,,,,
6661,07/28/21 09:00:00 PM,13.942,0.0,,,,
6662,07/28/21 09:15:00 PM,13.846,0.0,,,,
6663,07/28/21 09:30:00 PM,13.846,0.0,,,,
6664,07/28/21 09:45:00 PM,13.942,0.0,,,,
6665,07/28/21 10:00:00 PM,13.942,0.0,,,,
6666,07/28/21 10:15:00 PM,14.038,0.0,,,,
6667,07/28/21 10:30:00 PM,14.038,0.0,,,,
6668,07/28/21 10:45:00 PM,13.942,0.0,,,,
6669,07/28/21 11:00:00 PM,13.942,0.0,,,,
6670,07/28/21 11:15:00 PM,13.942,0.0,,,,
6671,07/28/21 11:30:00 PM,13.942,0.0,,,,
6672,07/28/21 11:45:00 PM,13.846,0.0,,,,
6673,07/29/21 12:00:00 AM,13.846,0.0,,,,
6674,07/29/21 12:15:00 AM,13.846,0.0,,,,
6675,07/29/21 12:30:00 AM,13.846,0.0,,,,
6676,07/29/21 12:45:00 AM,13.558,0.0,,,,
6677,07/29/21 01:00:00 AM,13.461,0.0,,,,
6678,07/29/21 01:15:00 AM,13.269,0.0,,,,
6679,07/29/21 01:30:00 AM,13.365,0.0,,,,
6680,07/29/21 01:45:00 AM,13.269,0.0,,,,
6681,07/29/21 02:00:00 AM,12.980,0.0,,,,
6682,07/29/21 02:15:00 AM,12.883,0.0,,,,
6683,07/29/21 02:30:00 AM,12.980,0.0,,,,
