"Plot Title: Marshall"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20889891, SEN S/N: 20889891)","Intensity, lum/ft² (LGR S/N: 20889891, SEN S/N: 20889891)","Coupler Attached (LGR S/N: 20889891)","Coupler Detached (LGR S/N: 20889891)","Host Connected (LGR S/N: 20889891)","Stopped (LGR S/N: 20889891)","End Of File (LGR S/N: 20889891)"
5795,08/08/21 08:30:00 PM,13.558,0.0,,,,,
5796,08/08/21 08:45:00 PM,13.750,0.0,,,,,
5797,08/08/21 09:00:00 PM,13.750,0.0,,,,,
5798,08/08/21 09:15:00 PM,13.558,0.0,,,,,
5799,08/08/21 09:30:00 PM,13.461,0.0,,,,,
5800,08/08/21 09:45:00 PM,13.076,0.0,,,,,
5801,08/08/21 10:00:00 PM,13.076,0.0,,,,,
5802,08/08/21 10:15:00 PM,13.076,0.0,,,,,
5803,08/08/21 10:30:00 PM,13.076,0.0,,,,,
5804,08/08/21 10:45:00 PM,13.173,0.0,,,,,
5805,08/08/21 11:00:00 PM,13.269,0.0,,,,,
5806,08/08/21 11:15:00 PM,13.269,0.0,,,,,
5807,08/08/21 11:30:00 PM,13.173,0.0,,,,,
5808,08/08/21 11:45:00 PM,13.173,0.0,,,,,
5809,08/09/21 12:00:00 AM,13.173,0.0,,,,,
5810,08/09/21 12:15:00 AM,13.461,0.0,,,,,
5811,08/09/21 12:30:00 AM,13.654,0.0,,,,,
5812,08/09/21 12:45:00 AM,13.750,0.0,,,,,
5813,08/09/21 01:00:00 AM,13.076,0.0,,,,,
5814,08/09/21 01:15:00 AM,12.690,0.0,,,,,
5815,08/09/21 01:30:00 AM,12.594,0.0,,,,,
5816,08/09/21 01:45:00 AM,12.594,0.0,,,,,
5817,08/09/21 02:00:00 AM,12.594,0.0,,,,,
5818,08/09/21 02:15:00 AM,12.594,0.0,,,,,
5819,08/09/21 02:30:00 AM,12.690,0.0,,,,,
5820,08/09/21 02:45:00 AM,12.787,0.0,,,,,
5821,08/09/21 03:00:00 AM,12.883,0.0,,,,,
5822,08/09/21 03:15:00 AM,12.980,0.0,,,,,
5823,08/09/21 03:30:00 AM,12.980,0.0,,,,,
5824,08/09/21 03:45:00 AM,13.076,0.0,,,,,
5825,08/09/21 04:00:00 AM,13.076,0.0,,,,,
5826,08/09/21 04:15:00 AM,13.076,0.0,,,,,
5827,08/09/21 04:30:00 AM,13.076,0.0,,,,,
5828,08/09/21 04:45:00 AM,13.173,0.0,,,,,
5829,08/09/21 05:00:00 AM,13.173,0.0,,,,,
5830,08/09/21 05:15:00 AM,13.173,0.0,,,,,
5831,08/09/21 05:30:00 AM,12.980,0.0,,,,,
5832,08/09/21 05:45:00 AM,12.883,1.0,,,,,
5833,08/09/21 06:00:00 AM,12.980,6.0,,,,,
5834,08/09/21 06:15:00 AM,12.980,11.0,,,,,
5835,08/09/21 06:30:00 AM,12.980,17.0,,,,,
5836,08/09/21 06:45:00 AM,12.980,22.0,,,,,
5837,08/09/21 07:00:00 AM,12.980,27.0,,,,,
5838,08/09/21 07:15:00 AM,12.980,27.0,,,,,
5839,08/09/21 07:30:00 AM,12.980,31.0,,,,,
5840,08/09/21 07:45:00 AM,13.076,34.0,,,,,
5841,08/09/21 08:00:00 AM,13.076,46.0,,,,,
5842,08/09/21 08:15:00 AM,13.269,50.0,,,,,
5843,08/09/21 08:30:00 AM,13.365,72.0,,,,,
5844,08/09/21 08:45:00 AM,13.365,69.0,,,,,
5845,08/09/21 09:00:00 AM,13.461,65.0,,,,,
5846,08/09/21 09:15:00 AM,13.558,65.0,,,,,
5847,08/09/21 09:30:00 AM,13.654,76.0,,,,,
5848,08/09/21 09:45:00 AM,13.654,74.0,,,,,
5849,08/09/21 10:00:00 AM,13.654,85.0,,,,,
5850,08/09/21 10:15:00 AM,13.654,69.0,,,,,
5851,08/09/21 10:30:00 AM,13.654,75.0,,,,,
5852,08/09/21 10:45:00 AM,13.654,76.0,,,,,
5853,08/09/21 11:00:00 AM,13.654,89.0,,,,,
5854,08/09/21 11:15:00 AM,13.558,78.0,,,,,
5855,08/09/21 11:30:00 AM,13.461,106.0,,,,,
5856,08/09/21 11:45:00 AM,13.461,70.0,,,,,
5857,08/09/21 12:00:00 PM,13.558,75.0,,,,,
5858,08/09/21 12:15:00 PM,13.558,69.0,,,,,
5859,08/09/21 12:30:00 PM,13.654,144.0,,,,,
5860,08/09/21 12:45:00 PM,13.750,128.0,,,,,
5861,08/09/21 01:00:00 PM,13.750,152.0,,,,,
5862,08/09/21 01:15:00 PM,13.846,160.0,,,,,
5863,08/09/21 01:30:00 PM,13.846,168.0,,,,,
5864,08/09/21 01:45:00 PM,13.846,176.0,,,,,
5865,08/09/21 02:00:00 PM,13.750,248.0,,,,,
5866,08/09/21 02:15:00 PM,13.076,256.0,,,,,
5867,08/09/21 02:30:00 PM,12.980,288.0,,,,,
5868,08/09/21 02:45:00 PM,12.980,288.0,,,,,
5869,08/09/21 03:00:00 PM,13.076,336.0,,,,,
5870,08/09/21 03:15:00 PM,13.173,288.0,,,,,
5871,08/09/21 03:30:00 PM,13.269,272.0,,,,,
5872,08/09/21 03:45:00 PM,13.365,272.0,,,,,
5873,08/09/21 04:00:00 PM,13.461,240.0,,,,,
5874,08/09/21 04:15:00 PM,13.365,240.0,,,,,
5875,08/09/21 04:30:00 PM,13.461,160.0,,,,,
5876,08/09/21 04:45:00 PM,13.461,126.0,,,,,
5877,08/09/21 05:00:00 PM,13.558,58.0,,,,,
5878,08/09/21 05:15:00 PM,13.558,63.0,,,,,
5879,08/09/21 05:30:00 PM,13.558,51.0,,,,,
5880,08/09/21 05:45:00 PM,13.558,52.0,,,,,
5881,08/09/21 06:00:00 PM,13.558,39.0,,,,,
5882,08/09/21 06:15:00 PM,13.558,24.0,,,,,
5883,08/09/21 06:30:00 PM,13.461,18.0,,,,,
5884,08/09/21 06:45:00 PM,13.461,16.0,,,,,
5885,08/09/21 07:00:00 PM,13.365,6.0,,,,,
5886,08/09/21 07:15:00 PM,13.461,3.0,,,,,
5887,08/09/21 07:30:00 PM,13.461,1.0,,,,,
5888,08/09/21 07:45:00 PM,13.558,0.0,,,,,
5889,08/09/21 08:00:00 PM,13.558,0.0,,,,,
5890,08/09/21 08:15:00 PM,13.846,0.0,,,,,
5891,08/09/21 08:30:00 PM,14.230,0.0,,,,,
5892,08/09/21 08:45:00 PM,14.230,0.0,,,,,
5893,08/09/21 09:00:00 PM,14.230,0.0,,,,,
5894,08/09/21 09:15:00 PM,14.325,0.0,,,,,
5895,08/09/21 09:30:00 PM,14.325,0.0,,,,,
5896,08/09/21 09:45:00 PM,14.421,0.0,,,,,
5897,08/09/21 10:00:00 PM,14.421,0.0,,,,,
5898,08/09/21 10:15:00 PM,14.421,0.0,,,,,
5899,08/09/21 10:30:00 PM,14.421,0.0,,,,,
5900,08/09/21 10:45:00 PM,14.421,0.0,,,,,
5901,08/09/21 11:00:00 PM,14.325,0.0,,,,,
5902,08/09/21 11:15:00 PM,14.134,0.0,,,,,
5903,08/09/21 11:30:00 PM,14.038,0.0,,,,,
5904,08/09/21 11:45:00 PM,13.942,0.0,,,,,
5905,08/10/21 12:00:00 AM,13.846,0.0,,,,,
5906,08/10/21 12:15:00 AM,13.846,0.0,,,,,
5907,08/10/21 12:30:00 AM,13.942,0.0,,,,,
5908,08/10/21 12:45:00 AM,14.038,0.0,,,,,
5909,08/10/21 01:00:00 AM,14.230,0.0,,,,,
5910,08/10/21 01:15:00 AM,14.230,0.0,,,,,
5911,08/10/21 01:30:00 AM,13.942,0.0,,,,,
5912,08/10/21 01:45:00 AM,13.076,0.0,,,,,
5913,08/10/21 02:00:00 AM,12.883,0.0,,,,,
5914,08/10/21 02:15:00 AM,12.883,0.0,,,,,
5915,08/10/21 02:30:00 AM,12.980,0.0,,,,,
5916,08/10/21 02:45:00 AM,12.980,0.0,,,,,
5917,08/10/21 03:00:00 AM,13.076,0.0,,,,,
5918,08/10/21 03:15:00 AM,13.076,0.0,,,,,
5919,08/10/21 03:30:00 AM,13.173,0.0,,,,,
5920,08/10/21 03:45:00 AM,13.269,0.0,,,,,
5921,08/10/21 04:00:00 AM,13.365,0.0,,,,,
5922,08/10/21 04:15:00 AM,13.461,0.0,,,,,
5923,08/10/21 04:30:00 AM,13.558,0.0,,,,,
5924,08/10/21 04:45:00 AM,13.654,0.0,,,,,
5925,08/10/21 05:00:00 AM,13.750,0.0,,,,,
5926,08/10/21 05:15:00 AM,13.750,0.0,,,,,
5927,08/10/21 05:30:00 AM,13.846,0.0,,,,,
5928,08/10/21 05:45:00 AM,13.846,1.0,,,,,
5929,08/10/21 06:00:00 AM,13.846,3.0,,,,,
5930,08/10/21 06:15:00 AM,13.846,6.0,,,,,
5931,08/10/21 06:30:00 AM,13.461,11.0,,,,,
5932,08/10/21 06:45:00 AM,13.365,9.0,,,,,
5933,08/10/21 07:00:00 AM,13.365,24.0,,,,,
5934,08/10/21 07:15:00 AM,13.365,29.0,,,,,
5935,08/10/21 07:30:00 AM,13.461,43.0,,,,,
5936,08/10/21 07:45:00 AM,13.461,33.0,,,,,
5937,08/10/21 08:00:00 AM,13.461,47.0,,,,,
5938,08/10/21 08:15:00 AM,13.461,58.0,,,,,
5939,08/10/21 08:30:00 AM,13.654,54.0,,,,,
5940,08/10/21 08:45:00 AM,13.654,50.0,,,,,
5941,08/10/21 09:00:00 AM,13.654,54.0,,,,,
5942,08/10/21 09:15:00 AM,13.654,70.0,,,,,
5943,08/10/21 09:30:00 AM,13.654,47.0,,,,,
5944,08/10/21 09:45:00 AM,13.654,34.0,,,,,
5945,08/10/21 10:00:00 AM,13.750,27.0,,,,,
5946,08/10/21 10:15:00 AM,13.750,45.0,,,,,
5947,08/10/21 10:30:00 AM,13.846,75.0,,,,,
5948,08/10/21 10:45:00 AM,13.846,58.0,,,,,
5949,08/10/21 11:00:00 AM,13.846,61.0,,,,,
5950,08/10/21 11:15:00 AM,13.942,45.0,,,,,
5951,08/10/21 11:30:00 AM,13.846,57.0,,,,,
5952,08/10/21 11:45:00 AM,13.846,29.0,,,,,
5953,08/10/21 12:00:00 PM,13.846,32.0,,,,,
5954,08/10/21 12:15:00 PM,13.942,74.0,,,,,
5955,08/10/21 12:30:00 PM,13.942,61.0,,,,,
5956,08/10/21 12:45:00 PM,13.942,49.0,,,,,
5957,08/10/21 01:00:00 PM,13.942,52.0,,,,,
5958,08/10/21 01:15:00 PM,14.038,59.0,,,,,
5959,08/10/21 01:30:00 PM,14.038,50.0,,,,,
5960,08/10/21 01:45:00 PM,14.038,44.0,,,,,
5961,08/10/21 02:00:00 PM,14.038,78.0,,,,,
5962,08/10/21 02:15:00 PM,14.134,50.0,,,,,
5963,08/10/21 02:30:00 PM,14.038,46.0,,,,,
5964,08/10/21 02:45:00 PM,13.461,74.0,,,,,
5965,08/10/21 03:00:00 PM,13.173,60.0,,,,,
5966,08/10/21 03:15:00 PM,13.076,48.0,,,,,
5967,08/10/21 03:30:00 PM,13.173,45.0,,,,,
5968,08/10/21 03:45:00 PM,13.173,56.0,,,,,
5969,08/10/21 04:00:00 PM,13.269,47.0,,,,,
5970,08/10/21 04:15:00 PM,13.365,32.0,,,,,
5971,08/10/21 04:30:00 PM,13.461,32.0,,,,,
5972,08/10/21 04:45:00 PM,13.461,42.0,,,,,
5973,08/10/21 05:00:00 PM,13.558,45.0,,,,,
5974,08/10/21 05:15:00 PM,13.558,34.0,,,,,
5975,08/10/21 05:30:00 PM,13.558,31.0,,,,,
5976,08/10/21 05:45:00 PM,13.558,35.0,,,,,
5977,08/10/21 06:00:00 PM,13.558,32.0,,,,,
5978,08/10/21 06:15:00 PM,13.558,25.0,,,,,
5979,08/10/21 06:30:00 PM,13.558,17.0,,,,,
5980,08/10/21 06:45:00 PM,13.558,14.0,,,,,
5981,08/10/21 07:00:00 PM,13.558,7.0,,,,,
5982,08/10/21 07:15:00 PM,13.558,5.0,,,,,
5983,08/10/21 07:30:00 PM,13.461,2.0,,,,,
5984,08/10/21 07:45:00 PM,13.461,0.0,,,,,
5985,08/10/21 08:00:00 PM,13.461,0.0,,,,,
5986,08/10/21 08:15:00 PM,13.461,0.0,,,,,
5987,08/10/21 08:30:00 PM,13.558,0.0,,,,,
5988,08/10/21 08:45:00 PM,13.654,0.0,,,,,
5989,08/10/21 09:00:00 PM,13.654,0.0,,,,,
5990,08/10/21 09:15:00 PM,13.654,0.0,,,,,
5991,08/10/21 09:30:00 PM,13.654,0.0,,,,,
5992,08/10/21 09:45:00 PM,13.750,0.0,,,,,
5993,08/10/21 10:00:00 PM,13.750,0.0,,,,,
5994,08/10/21 10:15:00 PM,13.750,0.0,,,,,
5995,08/10/21 10:30:00 PM,13.846,0.0,,,,,
5996,08/10/21 10:45:00 PM,13.750,0.0,,,,,
5997,08/10/21 11:00:00 PM,13.750,0.0,,,,,
5998,08/10/21 11:15:00 PM,13.750,0.0,,,,,
5999,08/10/21 11:30:00 PM,13.846,0.0,,,,,
6000,08/10/21 11:45:00 PM,13.846,0.0,,,,,
6001,08/11/21 12:00:00 AM,13.942,0.0,,,,,
6002,08/11/21 12:15:00 AM,13.942,0.0,,,,,
6003,08/11/21 12:30:00 AM,13.942,0.0,,,,,
6004,08/11/21 12:45:00 AM,13.942,0.0,,,,,
6005,08/11/21 01:00:00 AM,14.038,0.0,,,,,
6006,08/11/21 01:15:00 AM,14.038,0.0,,,,,
6007,08/11/21 01:30:00 AM,14.038,0.0,,,,,
6008,08/11/21 01:45:00 AM,14.038,0.0,,,,,
6009,08/11/21 02:00:00 AM,14.038,0.0,,,,,
6010,08/11/21 02:15:00 AM,14.038,0.0,,,,,
6011,08/11/21 02:30:00 AM,13.654,0.0,,,,,
6012,08/11/21 02:45:00 AM,13.173,0.0,,,,,
6013,08/11/21 03:00:00 AM,13.173,0.0,,,,,
6014,08/11/21 03:15:00 AM,13.173,0.0,,,,,
6015,08/11/21 03:30:00 AM,13.173,0.0,,,,,
6016,08/11/21 03:45:00 AM,13.365,0.0,,,,,
6017,08/11/21 04:00:00 AM,13.461,0.0,,,,,
6018,08/11/21 04:15:00 AM,13.558,0.0,,,,,
6019,08/11/21 04:30:00 AM,13.558,0.0,,,,,
6020,08/11/21 04:45:00 AM,13.558,0.0,,,,,
6021,08/11/21 05:00:00 AM,13.558,0.0,,,,,
6022,08/11/21 05:15:00 AM,13.558,0.0,,,,,
6023,08/11/21 05:30:00 AM,13.750,0.0,,,,,
6024,08/11/21 05:45:00 AM,13.750,0.0,,,,,
6025,08/11/21 06:00:00 AM,13.750,1.0,,,,,
6026,08/11/21 06:15:00 AM,13.750,4.0,,,,,
6027,08/11/21 06:30:00 AM,13.846,5.0,,,,,
6028,08/11/21 06:45:00 AM,13.750,7.0,,,,,
6029,08/11/21 07:00:00 AM,13.558,13.0,,,,,
6030,08/11/21 07:15:00 AM,13.461,15.0,,,,,
6031,08/11/21 07:30:00 AM,13.365,19.0,,,,,
6032,08/11/21 07:45:00 AM,13.365,25.0,,,,,
6033,08/11/21 08:00:00 AM,13.365,27.0,,,,,
6034,08/11/21 08:15:00 AM,13.365,19.0,,,,,
6035,08/11/21 08:30:00 AM,13.461,28.0,,,,,
6036,08/11/21 08:45:00 AM,13.461,64.0,,,,,
6037,08/11/21 09:00:00 AM,13.461,45.0,,,,,
6038,08/11/21 09:15:00 AM,13.558,49.0,,,,,
6039,08/11/21 09:30:00 AM,13.654,61.0,,,,,
6040,08/11/21 09:45:00 AM,13.654,50.0,,,,,
6041,08/11/21 10:00:00 AM,13.558,50.0,,,,,
6042,08/11/21 10:15:00 AM,13.558,57.0,,,,,
6043,08/11/21 10:30:00 AM,13.654,45.0,,,,,
6044,08/11/21 10:45:00 AM,13.750,56.0,,,,,
6045,08/11/21 11:00:00 AM,13.750,108.0,,,,,
6046,08/11/21 11:15:00 AM,13.750,76.0,,,,,
6047,08/11/21 11:30:00 AM,13.654,42.0,,,,,
6048,08/11/21 11:45:00 AM,13.654,42.0,,,,,
6049,08/11/21 12:00:00 PM,13.654,44.0,,,,,
6050,08/11/21 12:15:00 PM,13.654,74.0,,,,,
6051,08/11/21 12:30:00 PM,13.750,57.0,,,,,
6052,08/11/21 12:45:00 PM,13.558,55.0,,,,,
6053,08/11/21 01:00:00 PM,13.461,56.0,,,,,
6054,08/11/21 01:15:00 PM,13.461,35.0,,,,,
6055,08/11/21 01:30:00 PM,13.461,24.0,,,,,
6056,08/11/21 01:45:00 PM,13.461,36.0,,,,,
6057,08/11/21 02:00:00 PM,13.461,27.0,,,,,
6058,08/11/21 02:15:00 PM,13.461,25.0,,,,,
6059,08/11/21 02:30:00 PM,13.558,21.0,,,,,
6060,08/11/21 02:45:00 PM,13.654,36.0,,,,,
6061,08/11/21 03:00:00 PM,13.654,20.0,,,,,
6062,08/11/21 03:15:00 PM,13.461,16.0,,,,,
6063,08/11/21 03:30:00 PM,13.269,17.0,,,,,
6064,08/11/21 03:45:00 PM,13.269,33.0,,,,,
6065,08/11/21 04:00:00 PM,13.365,27.0,,,,,
6066,08/11/21 04:15:00 PM,13.461,63.0,,,,,
6067,08/11/21 04:30:00 PM,13.461,46.0,,,,,
6068,08/11/21 04:45:00 PM,13.461,51.0,,,,,
6069,08/11/21 05:00:00 PM,13.461,27.0,,,,,
6070,08/11/21 05:15:00 PM,13.558,50.0,,,,,
6071,08/11/21 05:30:00 PM,13.558,36.0,,,,,
6072,08/11/21 05:45:00 PM,13.558,16.0,,,,,
6073,08/11/21 06:00:00 PM,13.654,25.0,,,,,
6074,08/11/21 06:15:00 PM,13.654,21.0,,,,,
6075,08/11/21 06:30:00 PM,13.654,13.0,,,,,
6076,08/11/21 06:45:00 PM,13.654,8.0,,,,,
6077,08/11/21 07:00:00 PM,13.654,6.0,,,,,
6078,08/11/21 07:15:00 PM,13.654,3.0,,,,,
6079,08/11/21 07:30:00 PM,13.365,1.0,,,,,
6080,08/11/21 07:45:00 PM,13.365,0.0,,,,,
6081,08/11/21 08:00:00 PM,13.365,0.0,,,,,
6082,08/11/21 08:15:00 PM,13.365,0.0,,,,,
6083,08/11/21 08:30:00 PM,13.365,0.0,,,,,
6084,08/11/21 08:45:00 PM,13.365,0.0,,,,,
6085,08/11/21 09:00:00 PM,13.365,0.0,,,,,
6086,08/11/21 09:15:00 PM,13.365,0.0,,,,,
6087,08/11/21 09:30:00 PM,13.461,0.0,,,,,
6088,08/11/21 09:45:00 PM,13.461,0.0,,,,,
6089,08/11/21 10:00:00 PM,13.558,0.0,,,,,
6090,08/11/21 10:15:00 PM,13.558,0.0,,,,,
6091,08/11/21 10:30:00 PM,13.558,0.0,,,,,
6092,08/11/21 10:45:00 PM,13.654,0.0,,,,,
6093,08/11/21 11:00:00 PM,13.750,0.0,,,,,
6094,08/11/21 11:15:00 PM,13.750,0.0,,,,,
6095,08/11/21 11:30:00 PM,13.750,0.0,,,,,
6096,08/11/21 11:45:00 PM,13.750,0.0,,,,,
6097,08/12/21 12:00:00 AM,13.750,0.0,,,,,
6098,08/12/21 12:15:00 AM,13.750,0.0,,,,,
6099,08/12/21 12:30:00 AM,13.750,0.0,,,,,
6100,08/12/21 12:45:00 AM,13.846,0.0,,,,,
6101,08/12/21 01:00:00 AM,13.750,0.0,,,,,
6102,08/12/21 01:15:00 AM,13.750,0.0,,,,,
6103,08/12/21 01:30:00 AM,13.750,0.0,,,,,
6104,08/12/21 01:45:00 AM,13.750,0.0,,,,,
6105,08/12/21 02:00:00 AM,13.750,0.0,,,,,
6106,08/12/21 02:15:00 AM,13.750,0.0,,,,,
6107,08/12/21 02:30:00 AM,13.750,0.0,,,,,
6108,08/12/21 02:45:00 AM,13.750,0.0,,,,,
6109,08/12/21 03:00:00 AM,13.750,0.0,,,,,
6110,08/12/21 03:15:00 AM,13.750,0.0,,,,,
6111,08/12/21 03:30:00 AM,13.558,0.0,,,,,
6112,08/12/21 03:45:00 AM,13.461,0.0,,,,,
6113,08/12/21 04:00:00 AM,13.461,0.0,,,,,
6114,08/12/21 04:15:00 AM,13.461,0.0,,,,,
6115,08/12/21 04:30:00 AM,13.461,0.0,,,,,
6116,08/12/21 04:45:00 AM,13.461,0.0,,,,,
6117,08/12/21 05:00:00 AM,13.461,0.0,,,,,
6118,08/12/21 05:15:00 AM,13.558,0.0,,,,,
6119,08/12/21 05:30:00 AM,13.558,0.0,,,,,
6120,08/12/21 05:45:00 AM,13.654,2.0,,,,,
6121,08/12/21 06:00:00 AM,13.654,2.0,,,,,
6122,08/12/21 06:15:00 AM,13.654,4.0,,,,,
6123,08/12/21 06:30:00 AM,13.654,7.0,,,,,
6124,08/12/21 06:45:00 AM,13.654,12.0,,,,,
6125,08/12/21 07:00:00 AM,13.750,16.0,,,,,
6126,08/12/21 07:15:00 AM,13.750,20.0,,,,,
6127,08/12/21 07:30:00 AM,13.654,29.0,,,,,
6128,08/12/21 07:45:00 AM,13.365,31.0,,,,,
6129,08/12/21 08:00:00 AM,13.365,37.0,,,,,
6130,08/12/21 08:15:00 AM,13.365,40.0,,,,,
6131,08/12/21 08:30:00 AM,13.365,68.0,,,,,
6132,08/12/21 08:45:00 AM,13.365,67.0,,,,,
6133,08/12/21 09:00:00 AM,13.365,61.0,,,,,
6134,08/12/21 09:15:00 AM,13.365,81.0,,,,,
6135,08/12/21 09:30:00 AM,13.365,73.0,,,,,
6136,08/12/21 09:45:00 AM,13.365,57.0,,,,,
6137,08/12/21 10:00:00 AM,13.461,88.0,,,,,
6138,08/12/21 10:15:00 AM,13.461,103.0,,,,,
6139,08/12/21 10:30:00 AM,13.461,100.0,,,,,
6140,08/12/21 10:45:00 AM,13.558,114.0,,,,,
6141,08/12/21 11:00:00 AM,13.654,176.0,,,,,
6142,08/12/21 11:15:00 AM,13.846,95.0,,,,,
6143,08/12/21 11:30:00 AM,13.846,128.0,,,,,
6144,08/12/21 11:45:00 AM,13.942,104.0,,,,,
6145,08/12/21 12:00:00 PM,13.942,106.0,,,,,
6146,08/12/21 12:15:00 PM,13.942,176.0,,,,,
6147,08/12/21 12:30:00 PM,13.846,99.0,,,,,
6148,08/12/21 12:45:00 PM,13.846,78.0,,,,,
6149,08/12/21 01:00:00 PM,13.846,80.0,,,,,
6150,08/12/21 01:15:00 PM,13.846,111.0,,,,,
6151,08/12/21 01:30:00 PM,13.846,123.0,,,,,
6152,08/12/21 01:45:00 PM,13.942,127.0,,,,,
6153,08/12/21 02:00:00 PM,13.846,160.0,,,,,
6154,08/12/21 02:15:00 PM,13.558,120.0,,,,,
6155,08/12/21 02:30:00 PM,13.558,117.0,,,,,
6156,08/12/21 02:45:00 PM,13.461,102.0,,,,,
6157,08/12/21 03:00:00 PM,13.461,101.0,,,,,
6158,08/12/21 03:15:00 PM,13.558,63.0,,,,,
6159,08/12/21 03:30:00 PM,13.750,55.0,,,,,
6160,08/12/21 03:45:00 PM,13.750,48.0,,,,,
6161,08/12/21 04:00:00 PM,13.461,58.0,,,,,
6162,08/12/21 04:15:00 PM,13.365,136.0,,,,,
6163,08/12/21 04:30:00 PM,13.269,110.0,,,,,
6164,08/12/21 04:45:00 PM,13.365,107.0,,,,,
6165,08/12/21 05:00:00 PM,13.365,87.0,,,,,
6166,08/12/21 05:15:00 PM,13.461,74.0,,,,,
6167,08/12/21 05:30:00 PM,13.461,77.0,,,,,
6168,08/12/21 05:45:00 PM,13.461,69.0,,,,,
6169,08/12/21 06:00:00 PM,13.461,58.0,,,,,
6170,08/12/21 06:15:00 PM,13.461,42.0,,,,,
6171,08/12/21 06:30:00 PM,13.558,32.0,,,,,
6172,08/12/21 06:45:00 PM,13.558,18.0,,,,,
6173,08/12/21 07:00:00 PM,13.654,12.0,,,,,
6174,08/12/21 07:15:00 PM,13.654,5.0,,,,,
6175,08/12/21 07:30:00 PM,13.654,2.0,,,,,
6176,08/12/21 07:45:00 PM,13.654,0.0,,,,,
6177,08/12/21 08:00:00 PM,13.558,0.0,,,,,
6178,08/12/21 08:15:00 PM,13.461,0.0,,,,,
6179,08/12/21 08:30:00 PM,13.365,0.0,,,,,
6180,08/12/21 08:45:00 PM,13.365,0.0,,,,,
6181,08/12/21 09:00:00 PM,13.365,0.0,,,,,
6182,08/12/21 09:15:00 PM,13.365,0.0,,,,,
6183,08/12/21 09:30:00 PM,13.461,0.0,,,,,
6184,08/12/21 09:45:00 PM,13.461,0.0,,,,,
6185,08/12/21 10:00:00 PM,13.461,0.0,,,,,
6186,08/12/21 10:15:00 PM,13.461,0.0,,,,,
6187,08/12/21 10:30:00 PM,13.558,0.0,,,,,
6188,08/12/21 10:45:00 PM,13.558,0.0,,,,,
6189,08/12/21 11:00:00 PM,13.461,0.0,,,,,
6190,08/12/21 11:15:00 PM,13.461,0.0,,,,,
6191,08/12/21 11:30:00 PM,13.654,0.0,,,,,
6192,08/12/21 11:45:00 PM,13.654,0.0,,,,,
6193,08/13/21 12:00:00 AM,13.461,0.0,,,,,
6194,08/13/21 12:15:00 AM,13.461,0.0,,,,,
6195,08/13/21 12:30:00 AM,13.461,0.0,,,,,
6196,08/13/21 12:45:00 AM,13.461,0.0,,,,,
6197,08/13/21 01:00:00 AM,13.558,0.0,,,,,
6198,08/13/21 01:15:00 AM,13.558,0.0,,,,,
6199,08/13/21 01:30:00 AM,13.365,0.0,,,,,
6200,08/13/21 01:45:00 AM,13.269,0.0,,,,,
6201,08/13/21 02:00:00 AM,13.269,0.0,,,,,
6202,08/13/21 02:15:00 AM,13.173,0.0,,,,,
6203,08/13/21 02:30:00 AM,13.173,0.0,,,,,
6204,08/13/21 02:45:00 AM,13.076,0.0,,,,,
6205,08/13/21 03:00:00 AM,13.076,0.0,,,,,
6206,08/13/21 03:15:00 AM,13.173,0.0,,,,,
6207,08/13/21 03:30:00 AM,13.269,0.0,,,,,
6208,08/13/21 03:45:00 AM,13.365,0.0,,,,,
6209,08/13/21 04:00:00 AM,13.461,0.0,,,,,
6210,08/13/21 04:15:00 AM,12.883,0.0,,,,,
6211,08/13/21 04:30:00 AM,12.690,0.0,,,,,
6212,08/13/21 04:45:00 AM,12.787,0.0,,,,,
6213,08/13/21 05:00:00 AM,12.883,0.0,,,,,
6214,08/13/21 05:15:00 AM,12.883,0.0,,,,,
6215,08/13/21 05:30:00 AM,12.980,0.0,,,,,
6216,08/13/21 05:45:00 AM,13.076,0.0,,,,,
6217,08/13/21 06:00:00 AM,13.173,3.0,,,,,
6218,08/13/21 06:15:00 AM,13.365,5.0,,,,,
6219,08/13/21 06:30:00 AM,13.558,10.0,,,,,
6220,08/13/21 06:45:00 AM,13.558,11.0,,,,,
6221,08/13/21 07:00:00 AM,13.558,13.0,,,,,
6222,08/13/21 07:15:00 AM,13.558,20.0,,,,,
6223,08/13/21 07:30:00 AM,13.558,27.0,,,,,
6224,08/13/21 07:45:00 AM,13.654,31.0,,,,,
6225,08/13/21 08:00:00 AM,13.558,39.0,,,,,
6226,08/13/21 08:15:00 AM,13.173,49.0,,,,,
6227,08/13/21 08:30:00 AM,13.076,54.0,,,,,
6228,08/13/21 08:45:00 AM,13.076,60.0,,,,,
6229,08/13/21 09:00:00 AM,13.173,82.0,,,,,
6230,08/13/21 09:15:00 AM,13.173,92.0,,,,,
6231,08/13/21 09:30:00 AM,13.173,93.0,,,,,
6232,08/13/21 09:45:00 AM,13.269,117.0,,,,,
6233,08/13/21 10:00:00 AM,13.269,120.0,,,,,
6234,08/13/21 10:15:00 AM,13.269,136.0,,,,,
6235,08/13/21 10:30:00 AM,13.365,144.0,,,,,
6236,08/13/21 10:45:00 AM,13.558,136.0,,,,,
6237,08/13/21 11:00:00 AM,13.558,160.0,,,,,
6238,08/13/21 11:15:00 AM,13.750,160.0,,,,,
6239,08/13/21 11:30:00 AM,13.846,160.0,,,,,
